# OsisBookName	OsisId	MorphCode	MorphNote	LemmaCode	LemmaNote
Judg	07VVb	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Judg	07VX2	HC/Vpw3fs	Moving from 'C/Vqw3fs' to 'C/Vpw3fs' because 'תִּהְיֶה' is Qal Imperfect and 'יתְּהִי' is Piel Imperfect.		
Judg	07vxS	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Judg	07WDZ	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Judg	07xDN	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Judg	07xeN	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Judg	07xp4	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Judg	07xP8	HC/Vpw3fs	Moving from 'C/Vqw3fs' to 'C/Vpw3fs' because 'תִּהְיֶה' is Qal Imperfect and 'יתְּהִי' is Piel Imperfect.		
Judg	07xun	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Judg	07zPm	HVpi3ms	Moving from 'Vqi3ms' to 'Vpi3ms' because 'יְהִי' is Piel Imperfect.		
Judg	07DJC			4480 a	Moving Strongs number from suffix to the detached preposition.
Judg	07bzS	HTd/Pp3fs	Moving from 'Sp3fs' to 'Pp3fs' because 'הִיא' is not a pronominal suffix, but a personal pronoun.		
Judg	07Jv1	HVpp1cs/Sp3fs	Moving from 'Pp3fs' to 'Sp3fs' because 'הָ' is not a pronoun, but a pronominal suffix.		
Lam	25YHi	HC/Vpw3fs	Moving from 'C/Vqw3fs' to 'C/Vpw3fs' because 'תִּהְיֶה' is Qal Imperfect and 'יתְּהִי' is Piel Imperfect.		
Lev	037pV	HC/Vqq2mp	Moving from 'C/Vqq2cp' to 'C/Vqq2mp' because the "2cp" PGN is invalid for verbs.		
Lev	03BJi	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Lev	03KUk			b	Removing Strongs number 2004 applied to a suffix, because 1) Strongs numbers are not used for pronominal suffixes elsewhere, and 2) It is incomplete (should be 1992 8d).
Lev	03oNh	HC/Vpi3fs	Moving from 'C/Vqj3fs' to 'C/Vpi3fs' because 'תְּהִי' is Piel Imperfect.		
Lev	03Yth			b	Removing Strongs number 2004 applied to a suffix, because 1) Strongs numbers are not used for pronominal suffixes elsewhere, and 2) It is incomplete (should be 1992 8d).
Lev	0329t			4480 a	Moving Strongs number from suffix to the detached preposition.
Lev	03q5L			4480 a	Moving Strongs number from suffix to the detached preposition.
Lev	03Jb7			4480 a	Moving Strongs number from suffix to the detached preposition.
Lev	03phb			4480 a	Moving Strongs number from suffix to the detached preposition.
Lev	03Q8W			4480 a	Moving Strongs number from suffix to the detached preposition.
Lev	03UuW	HNcbpc/Sp2mp	Moving from 'Sp2cp' to 'Sp2mp' pronominal suffix because the "2cp" PGN is invalid for pronominal suffixes.		
Lev	03MWL	HR/Ncbsc/Sp2mp	Moving from 'Sp2cp' to 'Sp2mp' pronominal suffix because the "2cp" PGN is invalid for pronominal suffixes.		
Lev	03m9t	HNcbpc/Sp2mp	Moving from 'Sp2cp' to 'Sp2mp' pronominal suffix because the "2cp" PGN is invalid for pronominal suffixes.		
Mal	39reD	HC/Vpi3ms	Moving from 'C/Vqj3ms' to 'C/Vpi3ms' because 'יְהִי' is Piel Imperfect.		
Mal	39YWU			4480 a	Moving Strongs number from suffix to the detached preposition.
Mic	33W26	HC/Vpi3ms	Moving from 'C/Vqj3ms' to 'C/Vpi3ms' because 'יְהִי' is Piel Imperfect.		
Mic	333Lj			4480 a	Moving Strongs number from suffix to the detached preposition.
Nah	34jP7	HVpi3fs	Moving from 'Vqi3fs' to 'Vpi3fs' because 'תִּהְיֶה' is Qal Imperfect and 'יתְּהִי' is Piel Imperfect.		
Neh	165Jk	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Neh	165oN	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Neh	167Xe	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Neh	169qY	HVpi3fs	Moving from 'Vqj3fs' to 'Vpi3fs' because 'יתְּהִי' is Piel Imperfect.		
Neh	16CBH	HC/Vpw1cs	Moving from 'C/Vqw1cs' to 'C/Vpw1cs' because 'אֶהְיֶה' is Qal Imperfect and 'אֱהִי' is Piel Imperfect.		
Neh	16cn3	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Neh	16D3a	HC/Vpw1cs	Moving from 'C/Vqw1cs' to 'C/Vpw1cs' because 'אֶהְיֶה' is Qal Imperfect and 'אֱהִי' is Piel Imperfect.		
Neh	16fns	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Neh	16GUh	HC/Vpw1cs	Moving from 'C/Vqw1cs' to 'C/Vpw1cs' because 'אֶהְיֶה' is Qal Imperfect and 'אֱהִי' is Piel Imperfect.		
Neh	16iAD	HVpi3fs	Moving from 'Vqj3fs' to 'Vpi3fs' because 'יתְּהִי' is Piel Imperfect.		
Neh	16jQ2	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Neh	16jv3	HC/Vpw1cs	Moving from 'C/Vqw1cs' to 'C/Vpw1cs' because 'אֶהְיֶה' is Qal Imperfect and 'אֱהִי' is Piel Imperfect.		
Neh	16kA7	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Neh	16kAt	HC/Vpw3fs	Moving from 'C/Vqw3fs' to 'C/Vpw3fs' because 'תִּהְיֶה' is Qal Imperfect and 'יתְּהִי' is Piel Imperfect.		
Neh	16NLe	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Neh	16ot3	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Neh	16qsm	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Neh	16qty	HC/Vpw1cs	Moving from 'C/Vqw1cs' to 'C/Vpw1cs' because 'אֶהְיֶה' is Qal Imperfect and 'אֱהִי' is Piel Imperfect.		
Neh	16Tgd	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Neh	16TMW	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Neh	16TSc	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Neh	16x1x	HC/Vpw3fs	Moving from 'C/Vqw3fs' to 'C/Vpw3fs' because 'תִּהְיֶה' is Qal Imperfect and 'יתְּהִי' is Piel Imperfect.		
Neh	16yeW	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Num	046qW	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Num	047Zk	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Num	04AkN	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Num	04BbZ	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Num	04C29	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Num	04ccT	HC/Vpw3fs	Moving from 'C/Vqw3fs' to 'C/Vpw3fs' because 'תִּהְיֶה' is Qal Imperfect and 'יתְּהִי' is Piel Imperfect.		
Num	04Cpo	HC/Vpi3fs	Moving from 'C/Vqj3fs' to 'C/Vpi3fs' because 'תְּהִי' is Piel Imperfect.		
Num	04gvU	HC/Vpw3fs	Moving from 'C/Vqw3fs' to 'C/Vpw3fs' because 'תִּהְיֶה' is Qal Imperfect and 'יתְּהִי' is Piel Imperfect.		
Num	04HDV	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Num	04hnq			b	Removing Strongs number 2004 applied to a suffix, because 1) Strongs numbers are not used for pronominal suffixes elsewhere, and 2) It is incomplete (should be 1992 8d).
Num	04MnE	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Num	04NNB	HVpi3fs	Moving from 'Vqj3fs' to 'Vpi3fs' because 'יתְּהִי' is Piel Imperfect.		
Num	04Nrj	HC/Vpw3fs	Moving from 'C/Vqw3fs' to 'C/Vpw3fs' because 'תִּהְיֶה' is Qal Imperfect and 'יתְּהִי' is Piel Imperfect.		
Num	04P34	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Num	04rfH	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Num	04TdF	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Num	04UQv	HC/Vpw3fs	Moving from 'C/Vqw3fs' to 'C/Vpw3fs' because 'תִּהְיֶה' is Qal Imperfect and 'יתְּהִי' is Piel Imperfect.		
Num	04Wjr	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Num	04wkd	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Num	04xP8	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Num	04xYD	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Num	04XYe	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Num	04YcP	HC/Vpw3fs	Moving from 'C/Vqw3fs' to 'C/Vpw3fs' because 'תִּהְיֶה' is Qal Imperfect and 'יתְּהִי' is Piel Imperfect.		
Num	04YUp	HC/Vpw1cp	Moving from 'C/Vqw1cp' to 'C/Vpw1cp' because 'נִהְיֶה' is Qal Imperfect and 'נְּהִי' is Piel Imperfect.		
Num	04zWF	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Num	04G37			4480 a	Moving Strongs number from suffix to the detached preposition.
Prov	205mG	HVpi2ms	Moving from 'Vqj2ms' to 'Vpi2ms' because 'תִּהְיֶה' is Qal Imperfect and 'תְּהִי' is Piel Imperfect.		
Prov	2096j	HVpi2ms	Moving from 'Vqj2ms' to 'Vpi2ms' because 'תִּהְיֶה' is Qal Imperfect and 'תְּהִי' is Piel Imperfect.		
Prov	20fFL	HVNp3ms	Moving from 'HVNrfsa' to 'VNp3ms' because the "Niphal Participle Active" is invalid.		
Prov	20GjY	HVpi2ms	Moving from 'Vqj2ms' to 'Vpi2ms' because 'תִּהְיֶה' is Qal Imperfect and 'תְּהִי' is Piel Imperfect.		
Prov	20Nq4	HVpi3fs	Moving from 'Vqj3fs' to 'Vpi3fs' because 'יתְּהִי' is Piel Imperfect.		
Prov	20t1Z	HVpi2ms	Moving from 'Vqj2ms' to 'Vpi2ms' because 'תִּהְיֶה' is Qal Imperfect and 'תְּהִי' is Piel Imperfect.		
Prov	20Xh3	HVpi3ms	Moving from 'Vqi3ms' to 'Vpi3ms' because 'יְהִי' is Piel Imperfect.		
Prov	20ZRJ	HVqi3mp	Moving from 'Vqj3mp' to 'Vqi3mp' because 'יִהְיוּ' is Qal Imperfect.		
Prov	208VV			b	Removing Strongs number applied to a suffix, clearly copied from a prior word by mistake.
Ps	191dS	HVpi3ms	Moving from 'Vqi3ms' to 'Vpi3ms' because 'יְהִי' is Piel Imperfect.		
Ps	191JH	HVpi3ms	Moving from 'Vqi3ms' to 'Vpi3ms' because 'יְהִי' is Piel Imperfect.		
Ps	195jD	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Ps	198sY	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Ps	199iA	HC/Vpw2ms	Moving from 'C/Vqw2ms' to 'C/Vpw2ms' because 'תִּהְיֶה' is Qal Imperfect and 'תְּהִי' is Piel Imperfect.		
Ps	19a4E	HVpi3ms	Moving from 'Vqi3ms' to 'Vpi3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Ps	19AMd	HC/Vpi3ms	Moving from 'C/Vqj3ms' to 'C/Vpi3ms' because 'יְהִי' is Piel Imperfect.		
Ps	19bie	HVpi3ms	Moving from 'Vqi3ms' to 'Vpi3ms' because 'יְהִי' is Piel Imperfect.		
Ps	19BMP	HVpi2ms	Moving from 'Vqj2ms' to 'Vqi2ms' because 'תִּקַּ֥ח' is Qal Imperfect not Qal Jussive.		
Ps	19c8h	HVqi2mp	Moving from 'Vqj2mp' to 'Vqi2mp' because 'תִּהְיוּ' is Qal Imperfect.		
Ps	19eEv	HVpi3ms	Moving from 'Vqi3ms' to 'Vpi3ms' because 'יְהִי' is Piel Imperfect.		
Ps	19fBE	HVpi3ms	Moving from 'Vqi3ms' to 'Vpi3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Ps	19GSm	HVpi3ms	Moving from 'Vqi3ms' to 'Vpi3ms' because 'יְהִי' is Piel Imperfect.		
Ps	19hvK	HC/Vpi3ms	Moving from 'C/Vqj3ms' to 'C/Vpi3ms' because 'יְהִי' is Piel Imperfect.		
Ps	19HZ4	HC/Vpi3ms	Moving from 'C/Vqi3ms' to 'C/Vpi3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Ps	19j1Y	HVpi3fs	Moving from 'Vqi3fs' to 'Vpi3fs' because 'תִּהְיֶה' is Qal Imperfect and 'יתְּהִי' is Piel Imperfect.		
Ps	19JFG	HVpi3fs	Moving from 'Vqi3fs' to 'Vpi3fs' because 'תִּהְיֶה' is Qal Imperfect and 'יתְּהִי' is Piel Imperfect.		
Ps	19jLf	HVpi3ms	Moving from 'Vqi3ms' to 'Vpi3ms' because 'יְהִי' is Piel Imperfect.		
Ps	19jVz	HC/Vpw3fs	Moving from 'C/Vqw3fs' to 'C/Vpw3fs' because 'תִּהְיֶה' is Qal Imperfect and 'יתְּהִי' is Piel Imperfect.		
Ps	19JWG	HVpi3fs	Moving from 'Vqj3fs' to 'Vpi3fs' because 'יתְּהִי' is Piel Imperfect.		
Ps	19kZi	HVpi3ms	Moving from 'Vqi3ms' to 'Vpi3ms' because 'יְהִי' is Piel Imperfect.		
Ps	19LF1	HC/Vpw1cs	Moving from 'C/Vqw1cs' to 'C/Vpw1cs' because 'אֶהְיֶה' is Qal Imperfect and 'אֱהִי' is Piel Imperfect.		
Ps	19mWC	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Ps	19n6K	HVpi3ms	Moving from 'Vqi3ms' to 'Vpi3ms' because 'יְהִי' is Piel Imperfect.		
Ps	19QNM	HC/Vpw1cs	Moving from 'C/Vqw1cs' to 'C/Vpw1cs' because 'אֶהְיֶה' is Qal Imperfect and 'אֱהִי' is Piel Imperfect.		
Ps	19Rp4	HVpi3fs	Moving from 'Vqi3fs' to 'Vpi3fs' because 'תִּהְיֶה' is Qal Imperfect and 'יתְּהִי' is Piel Imperfect.		
Ps	19rWx	HVpi3ms	Moving from 'Vqi3ms' to 'Vpi3ms' because 'יְהִי' is Piel Imperfect.		
Ps	19sCD	HVpi3ms	Moving from 'Vqi3ms' to 'Vpi3ms' because 'יְהִי' is Piel Imperfect.		
Ps	19SpV	HC/Vpi3ms	Moving from 'C/Vqj3ms' to 'C/Vpi3ms' because 'יְהִי' is Piel Imperfect.		
Ps	19tb1	HC/Vpw1cs	Moving from 'C/Vqw1cs' to 'C/Vpw1cs' because 'אֶהְיֶה' is Qal Imperfect and 'אֱהִי' is Piel Imperfect.		
Ps	19TMx	HR/Vpa	Moving from 'HC/Vpa' to 'HR/Vpa' because "לְ" is not a conjuction, but an attached preposition.		
Ps	19wDd	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Ps	19Whr	HVpi3ms	Moving from 'Vqi3ms' to 'Vpi3ms' because 'יְהִי' is Piel Imperfect.		
Ps	19XNh	HVpi3ms	Moving from 'Vqi3ms' to 'Vpi3ms' because 'יְהִי' is Piel Imperfect.		
Ps	19Z9W	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Ps	19zco	HC/Vpw1cs	Moving from 'C/Vqw1cs' to 'C/Vpw1cs' because 'אֶהְיֶה' is Qal Imperfect and 'אֱהִי' is Piel Imperfect.		
Ps	19dnN	HVqrmpc/Sp3ms	Moving from 'Sp3cs' to 'Sp3ms' pronominal suffix because the "3cs" PGN is invalid for pronominal suffixes.		
Ps	19fNs			4480 a	Moving Strongs number from suffix to the detached preposition.
Ruth	081jv	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Ruth	082B3	HC/Vpi3ms	Moving from 'C/Vqj3ms' to 'C/Vpi3ms' because 'יְהִי' is Piel Imperfect.		
Ruth	08BNu	HC/Vpw3fs	Moving from 'C/Vqw3fs' to 'C/Vpw3fs' because 'תִּהְיֶה' is Qal Imperfect and 'יתְּהִי' is Piel Imperfect.		
Ruth	08pMW	HC/Vpi3ms	Moving from 'C/Vqj3ms' to 'C/Vpi3ms' because 'יְהִי' is Piel Imperfect.		
Ruth	08rxc	HC/Vpw3fs	Moving from 'C/Vqw3fs' to 'C/Vpw3fs' because 'תִּהְיֶה' is Qal Imperfect and 'יתְּהִי' is Piel Imperfect.		
Ruth	08TiM	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Ruth	08TSc	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Ruth	08Ugz	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Ruth	08vdQ	HVpi3ms	Moving from 'Vqi3ms' to 'Vpi3ms' because 'יְהִי' is Piel Imperfect.		
Ruth	08W7V	HC/Vpi3fs	Moving from 'C/Vqj3fs' to 'C/Vpi3fs' because 'תְּהִי' is Piel Imperfect.		
Ruth	08xeN	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Ruth	08ddd			4480 a	Moving Strongs number from suffix to the detached preposition.
Song	222Ss	HC/Vqi3mp	Moving from 'C/Vqj3mp' to 'C/Vqi3mp' because 'יִהְיוּ' is Qal Imperfect.		
Song	22PHG			s	Removing Strongs number applied to a suffix.
Zech	384i9	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Zech	38dBc	HVqi2mp	Moving from 'Vqj2mp' to 'Vqi2mp' because 'תִּהְיוּ' is Qal Imperfect.		
Zech	38DR2	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Zech	38Jrt	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Zech	38kfR	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Zech	38Qra	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Zech	38RDs	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Zech	38rio	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Zech	38ssA	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Zech	38vFK	HC/Vpw3ms	Moving from 'C/Vqw3ms' to 'C/Vpw3ms' because 'יִהְיֶה' is Qal Imperfect and 'יְהִי' is Piel Imperfect.		
Zech	38rzR			c/l	Removing Strongs number 2007 applied to a suffix, because 1) Strongs numbers are not used for pronominal suffixes elsewhere, and 2) It is incomplete (should be 1992 8c).
